Unnamed: 0,url,date,speech_id,sentence_id,label,sentence_text,Kodierung,Kommentar,Manually Checked
202,https://ec.europa.eu/commission/presscorner/detail/en/speech_10_640,2010-11-10,7085,61,,They are challenges and key to solutions at the same time .,0,,
203,https://ec.europa.eu/commission/presscorner/detail/en/speech_97_114,1997-05-22,23639,43,,"Within Europe , we are also faced with threats to the health of our forests , although the situation has improved thanks to decisive action against acidification .",0,,
204,https://ec.europa.eu/commission/presscorner/detail/en/speech_12_137,2012-02-29,7386,40,,Why not ?,0,,
205,https://ec.europa.eu/commission/presscorner/detail/en/speech_18_6768,2018-12-11,14452,28,,Your clear political push will be indispensable to generate the ambition needed .,0,,
206,https://ec.europa.eu/commission/presscorner/detail/en/speech_03_601,2003-12-09,26022,23,,But it is nevertheless quite clear that positive sentiment towards the EU has fallen significantly this year and is at its lowest level in Italy and France since the eurobarometer series began .,0,,
207,https://ec.europa.eu/commission/presscorner/detail/en/speech_12_499,2012-06-26,6561,43,,"Sustaining air quality should not only be seen as an environmental objective , it should also be seen as an economic opportunity .",0,,
208,https://ec.europa.eu/commission/presscorner/detail/en/speech_16_4937,2016-05-03,9025,76,,"I hope that , with your help , this list of examples will continue to grow .",0,,
209,https://ec.europa.eu/commission/presscorner/detail/en/speech_05_387,2005-06-12,28424,56,,"If I , as a Commissioner , help German films to be shown in international Film Festivals and be sold outside of Germany ( the major export success – generating millions of Euros and many jobs - of German film were all helped by the European Media Programme ) , this is not worth one single line in a German paper .",0,,
210,https://ec.europa.eu/commission/presscorner/detail/en/speech_08_9,2008-01-14,11302,95,,I 'm sure there were also reticent voices in Australia when the central bank decided to halve interchange fees for credit cards .,0,,
211,https://ec.europa.eu/commission/presscorner/detail/en/speech_02_413,2002-09-20,10507,100,,"What people are looking for , when they get on - line , are contents , services and applications which they enjoy , which simplify and improve their lives .",0,,
212,https://ec.europa.eu/commission/presscorner/detail/en/speech_20_2702,2020-05-14,22699,68,,"But I was told by my father , that I would be never able to cross the border .",0,,
213,https://ec.europa.eu/commission/presscorner/detail/en/speech_17_5916,2017-11-16,1574,22,,"And yet , the public do not understand what the bioeconomy is .",0,,
214,https://ec.europa.eu/commission/presscorner/detail/en/speech_09_529,2009-11-13,26785,45,,Resilient and diverse eco- systems are also essential if we are to guarantee reliable and stable long term food production .,0,,
215,https://ec.europa.eu/commission/presscorner/detail/en/speech_22_8041,2022-03-07,28550,43,,And citizens are at the heart of the Conference process .,0,,
216,https://ec.europa.eu/commission/presscorner/detail/en/speech_90_58,1990-07-06,25867,50,,EXPERIENCE SHOWS THE METHODOLOGY USED FOR ECONOMIC INTEGRATION HAS BEEN MUCH MORE EFFICIENT THAT THE INTERGOVERNMENTAL PROCESS USED IN THE FRAMEWORK OF POLITICAL COOPERATION .,0,,
217,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_146,1995-07-10,25878,35,,"Finally , it means recognising that Europe is the best vehicle for our ambitions , and not glancing over our shoulders at possible alternative relationships .",0,,
218,https://ec.europa.eu/commission/presscorner/detail/en/speech_24_612,2024-02-01,8318,45,,This was a game changer .,0,,
219,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_117,1995-06-09,591,1,,I am very pleased to have this opportunity just 5 months into the new European Commission 's mandate to join you in considering Transport priorities for Europe over the next 25 years .,0,,
220,https://ec.europa.eu/commission/presscorner/detail/en/speech_03_61,2003-02-06,12631,21,,SIA studies were conceived as a key component of the machinery that would enable us to do this .,0,,
221,https://ec.europa.eu/commission/presscorner/detail/en/speech_15_6840,2015-06-17,157,115,,I believe that we can make it possible for new firms and old firms can co-exist .,0,,
222,https://ec.europa.eu/commission/presscorner/detail/en/speech_20_2968,2020-10-05,23694,33,,"We have an interest in placing hydrogen high on the agenda of the structured energy dialogue with countries including the US , Japan , South Korea , while strengthening our engagement in the major multilateral initiatives , such as the International Partnership for Hydrogen in the Economy , the Clean Energy Ministerial and Mission Innovation .",0,,
223,https://ec.europa.eu/commission/presscorner/detail/en/speech_93_89,1993-09-09,23629,13,,"Art and culture can make coexistence between men and women who have distinct and very diverse cultural identities but who share a common cultural heritage , a happier , more enriching experience .",0,,
224,https://ec.europa.eu/commission/presscorner/detail/en/speech_13_283,2013-04-05,26152,7,,The truth is that nature does not need mankind – but mankind can not advance without nature .,0,,
225,https://ec.europa.eu/commission/presscorner/detail/en/speech_89_24,1989-04-06,584,54,,"In this context , the recent opening of a Korean mission to the European Community in Brussels and the inauguration this morning of the Commission delegation in Seoul mark a new phase in our relations .",0,,
226,https://ec.europa.eu/commission/presscorner/detail/en/speech_19_7140,2019-06-07,27733,6,,"The power and diversity of hybrid warfare will continue to increase , challenging security and governance systems .",0,,
227,https://ec.europa.eu/commission/presscorner/detail/en/speech_20_1262,2020-07-02,26613,4,,"However , after four days of discussions , serious divergences remain .",0,,
228,https://ec.europa.eu/commission/presscorner/detail/en/speech_99_77,1999-05-12,24326,64,,"It would be in line with the aims of the Directive , which is not intended to cover interest paid to institutional investors .",0,,
229,https://ec.europa.eu/commission/presscorner/detail/en/speech_06_82,2006-02-14,28488,54,,The message is clear : the vast majority of companies recognised a long time ago the economic benefit of investing in staff diversity .,0,,
230,https://ec.europa.eu/commission/presscorner/detail/en/speech_00_123,2000-04-06,1239,97,,It is also the area where institutional changes have been the most rapid and spectacular with the Maastricht and Amsterdam Treaties .,0,,
231,https://ec.europa.eu/commission/presscorner/detail/en/speech_12_803,2012-11-12,26773,37,,For this reason the second round of peer reviews with regard to their compliance with the Code of Practice will be launched within the ESS .,0,,
232,https://ec.europa.eu/commission/presscorner/detail/en/speech_98_75,1998-04-17,5737,14,,"A lot more complicated than joining , for example , TO .",0,,
233,https://ec.europa.eu/commission/presscorner/detail/en/speech_08_682,2008-12-04,4177,71,,This idea is already taking shape in some Member States .,0,,
234,https://ec.europa.eu/commission/presscorner/detail/en/speech_16_5064,2016-06-01,13510,74,,We also need to measure the impact of the EU 's investment as well as its leveraging effect at national and regional level .,0,,
235,https://ec.europa.eu/commission/presscorner/detail/en/speech_90_34,1990-04-25,24381,212,,"However , sound political relations with the Soviet Union are only feasible in the longer term .",0,,
236,https://ec.europa.eu/commission/presscorner/detail/en/speech_14_347,2014-04-30,4992,25,,"But in the effort to develop women 's football seriously and effectively , to challenge the high drop - out of girls , there is a need to look beyond the numbers and address some of the root causes .",0,,
237,https://ec.europa.eu/commission/presscorner/detail/en/speech_14_462,2014-06-13,24841,143,,"I want to say very clearly that this agreement is perfectly compatible , with any free trade agreement Georgia currently has or may wish to have in the future .",0,,
238,https://ec.europa.eu/commission/presscorner/detail/en/speech_04_510,2004-12-02,12879,49,,"I have one particular message for some in Washington who tend to dismiss Europe : a successful relationship between Europe and America , which is our common interest , requires a strong Europe , not a weak and divided one .",0,,
239,https://ec.europa.eu/commission/presscorner/detail/en/speech_11_543,2011-08-29,11540,40,,"We have called on the euro- area member states to accelerate the approval procedures for the implementation of these decisions , so as to make the EFSF enhancements operational very soon .",0,,
240,https://ec.europa.eu/commission/presscorner/detail/en/speech_07_87,2007-02-19,11308,35,,"Much of this can be explained by obvious differences between countries – such as different languages , laws and tax systems .",0,,
241,https://ec.europa.eu/commission/presscorner/detail/en/speech_13_113,2013-02-09,15514,11,,A specialised degree has never been as important as now .,0,,
242,https://ec.europa.eu/commission/presscorner/detail/en/speech_92_41,1992-04-23,637,31,,"The short - hand names of the quarrels - "" canned fruit "" "" citrus pasta "" "" twenty - four six "" "" the hormones dispute "" "" the soya panel "" - obscure to most of us , speak volumes to the initiated .",0,,
243,https://ec.europa.eu/commission/presscorner/detail/en/speech_06_318,2006-05-19,9361,78,,We are also working for a fairer rules - based system of world trade that will benefit the world 's poorest countries .,0,,
244,https://ec.europa.eu/commission/presscorner/detail/en/speech_18_3382,2018-02-15,2586,3,,"Of course , national security is and remains , first and foremost , a national matter , for which governments are responsible .",0,,
245,https://ec.europa.eu/commission/presscorner/detail/en/speech_10_54,2010-03-02,10125,17,,It 's worth taking a step back .,0,,
246,https://ec.europa.eu/commission/presscorner/detail/en/speech_11_642,2011-10-07,9852,14,,"In view of the EU 's commitments , as well as the history and geography of the region , ‘ unfinished business ' will remain until the whole of the Western Balkans are included , once the conditions are met .",0,,
247,https://ec.europa.eu/commission/presscorner/detail/en/speech_10_396,2010-07-19,9129,6,,"We need to keep investing in research and innovation not despite the crisis , not despite the fiscal problems we face , but because of those challenges .",0,,
248,https://ec.europa.eu/commission/presscorner/detail/en/speech_22_6747,2022-11-09,11978,9,,It will support and steer companies as they make the transition to more sustainable business models and a more sustainable economy .,0,,
249,https://ec.europa.eu/commission/presscorner/detail/en/speech_00_383,2000-10-18,27425,60,,"The introduction of the single currency , the Euro , has woken our Asian partners up to the importance of an integrated Europe as a political and foreign policy partner as well as a huge single market and one which will grow from 370 million to 500 million consumers after the new central and eastern European members have joined .",0,,
250,https://ec.europa.eu/commission/presscorner/detail/en/speech_08_410,2008-09-08,9608,9,,China is leap - frogging its way up the league table of the largest economies .,0,,
251,https://ec.europa.eu/commission/presscorner/detail/en/speech_03_42,2003-02-03,12803,57,,"As long ago as 1989 , the European Community and the member countries of the Gulf Co-operation Council ( GCC ) concluded a Co-operation Agreement .",0,,
252,https://ec.europa.eu/commission/presscorner/detail/en/speech_20_1973,2020-10-22,24986,27,,"Ladies and gentlemen , Climate change and biodiversity loss are happening before our eyes .",0,,
253,https://ec.europa.eu/commission/presscorner/detail/en/speech_14_500,2014-06-25,14351,14,,"For the EU , these signatures will be a solemn commitment to accompany Georgia the Republic of Moldova and Ukraine each step of the way along the road of transforming their countries into stable , prosperous democracies .",0,,
254,https://ec.europa.eu/commission/presscorner/detail/en/speech_13_636,2013-07-12,15871,131,,The debate on the UK 's relationship with the EU has a long way to run .,0,,
255,https://ec.europa.eu/commission/presscorner/detail/en/speech_91_70,1991-06-06,25831,3,,"The enlargement of the Community in 1986 to include Spain and Portugal , together with the 1992 programme , obliged the Community to underake a fundamental review of its institutions , financing and policies .",0,,
256,https://ec.europa.eu/commission/presscorner/detail/en/speech_13_857,2013-10-25,15434,45,,"National courts play a crucial role in enforcing EU competition law , intellectual property law , public procurement and consumer legislation , all areas which are essential for the Single Market .",0,,
257,https://ec.europa.eu/commission/presscorner/detail/en/speech_23_3349,2023-06-19,24072,13,,"Over the past 10 years , the EU private sector has made available more than 1 billion euro in investments in Kenya .",0,,
258,https://ec.europa.eu/commission/presscorner/detail/en/speech_87_35,1987-05-24,437,50,,One may only arrive at valid decisions provided that they are underwritten totally by all Member states .,0,,
259,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_325,1996-12-09,4684,13,,"As we speak here today , a savage war is being fought in that part of the world by troops and militias without uniforms and without flags .",0,,
260,https://ec.europa.eu/commission/presscorner/detail/en/speech_97_126,1997-06-02,4156,39,,The Inter - Governmental Conference will be an essential step in this process .,0,,
261,https://ec.europa.eu/commission/presscorner/detail/en/speech_15_7943,2015-05-01,6392,74,,Ireland is the global technology hub of choice for the strategic business activities of ICT companies .,0,,
262,https://ec.europa.eu/commission/presscorner/detail/en/speech_22_2187,2022-04-08,10957,6,,Thank you .,0,,
263,https://ec.europa.eu/commission/presscorner/detail/en/speech_23_2315,2021-06-22,8128,119,,I recently met COP President Alok Sharma in Brussels where we discussed our shared goals .,0,,
264,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_336,1996-12-18,24727,2,,"There are , however , two ways of treating that reality .",0,,
265,https://ec.europa.eu/commission/presscorner/detail/en/speech_08_7,2008-01-12,7968,12,,I am confident that it marks the start of even greater success in the future .,0,,
266,https://ec.europa.eu/commission/presscorner/detail/en/speech_08_694,2008-12-09,9604,34,,"And as I prepare to go to Geneva in a few days , what we have on the table in the Doha Round with regard to sugar is very encouraging : Sugar would be covered by the Special Safeguard Clause as applicable today for another 7 years .",0,,
267,https://ec.europa.eu/commission/presscorner/detail/en/speech_12_561,2012-07-17,6870,5,,"Although Microsoft submitted in a report to the Commission in December last year that the choice screen was still present , we have received indications from third parties that Microsoft has not complied with its commitments in the period from February 2011 until today .",0,,
268,https://ec.europa.eu/commission/presscorner/detail/en/speech_06_486,2006-09-11,7046,27,,"Furthermore , China is on track to match the research intensity of the EU by 2013 .",0,,
269,https://ec.europa.eu/commission/presscorner/detail/en/speech_22_8256,2022-10-18,2391,74,,Giving stronger support to Member States .,0,,
270,https://ec.europa.eu/commission/presscorner/detail/en/speech_16_3087,2016-09-16,25471,24,,"For example , the European Commission supports Ukraine through its Macro- Financial Assistance instrument , for a total of € 3.41 billion , through three consecutive programmes of low interest loans , conditional to reforms .",0,,
271,https://ec.europa.eu/commission/presscorner/detail/en/speech_00_315,2000-09-18,9724,64,,"This concern is a common one when looking at internet - related markets , given that vertical integration the presence of the same companies on upstream and downstream markets is common .",0,,
272,https://ec.europa.eu/commission/presscorner/detail/en/speech_12_707,2012-10-09,799,100,,I am convinced that turning the Agenda for Change into action on the ground will provide better and more visible value for money for EU taxpayers .,0,,
273,https://ec.europa.eu/commission/presscorner/detail/en/speech_09_411,2009-09-24,11492,49,,This is where we can really make a difference .,0,,
274,https://ec.europa.eu/commission/presscorner/detail/en/speech_20_1697,2020-09-18,14473,7,,"Not for the first time , and likely not the last .",0,,
275,https://ec.europa.eu/commission/presscorner/detail/en/speech_05_438,2005-07-13,24500,119,,"Of course , we must use this soft power in manageable doses , so that it respects the absorption capacity of the EU , and the capacity of the candidates to meet strict conditions .",0,,
276,https://ec.europa.eu/commission/presscorner/detail/en/speech_02_564,2002-11-12,13143,52,,"Beyond the direct response to humanitarian needs in crisis situations , ECHO works at reducing vulnerability in high risk natural disaster prone areas .",0,,
277,https://ec.europa.eu/commission/presscorner/detail/en/speech_22_8295,2022-11-22,23922,6,,"Moreover , on 9 November , the European Commission proposed an unprecedented financial support package for Ukraine of up to 18 billion EUR to help Ukraine cover a significant part of its short - term funding needs for 2023 .",0,,
278,https://ec.europa.eu/commission/presscorner/detail/en/speech_13_29,2013-01-18,26262,21,,I have therefore proposed a differentiated approach rather than a blunt approach .,0,,
279,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_112,1995-06-06,9873,15,,Competing in Japan means competing in the world 's most innovative market .,0,,
280,https://ec.europa.eu/commission/presscorner/detail/en/speech_86_12,1986-11-21,24621,19,,But - today we must do .,0,,
281,https://ec.europa.eu/commission/presscorner/detail/en/speech_22_2427,2022-04-12,14483,11,,"We have started looking into technologies that are currently only in the demonstration or prototype phase , while focusing on five sectors that represent the largest sources of greenhouse gas emissions in Europe – agriculture ; construction ; energy ; energy - intensive industries ; and transport .",0,,
282,https://ec.europa.eu/commission/presscorner/detail/en/speech_90_82,1990-10-31,6198,67,,"J'AI , PAR EXEMPLE , PROPOSÉ QUE SOIT RETENU UN TAUX D'ACCISES PLUS FAIBLE POUR L'ESSENCE SANS PLOMB , QUI EST UN CARBURANT MOINS POLLUANT .",0,,
283,https://ec.europa.eu/commission/presscorner/detail/en/speech_12_272,2012-04-17,1738,4,,"We all want , above everything , the violence and killings to stop and we are all extremely concerned by the potential for further militarization and escalation of the conflict .",0,,
284,https://ec.europa.eu/commission/presscorner/detail/en/speech_15_6712,2015-05-18,11048,10,,But I want to reinforce this trust further .,0,,
285,https://ec.europa.eu/commission/presscorner/detail/en/speech_22_1506,2022-03-02,14205,44,,"But , in view of the uncertainty , we will re-assess this in spring .",0,,
286,https://ec.europa.eu/commission/presscorner/detail/en/speech_01_275,2001-06-11,9728,69,,Keeping Retail Markets Open,0,,
287,https://ec.europa.eu/commission/presscorner/detail/en/speech_22_7992,2022-02-04,12048,19,,"Europe 's Plan on cancer aims to strip away the worry that comes with a cancer diagnosis , and replace it with hope , support and access to effective treatment and care .",0,,
288,https://ec.europa.eu/commission/presscorner/detail/en/speech_20_266,2020-02-15,8711,44,,The benefits might be less visible in the short term .,0,,
289,https://ec.europa.eu/commission/presscorner/detail/en/speech_23_6058,2023-11-23,23510,169,,"And as the NESC report states , there are huge challenges for Ireland and the international community in living within planetary boundaries .",0,,
290,https://ec.europa.eu/commission/presscorner/detail/en/speech_22_6208,2022-10-14,23186,17,,[ A more united Western alliance ],0,,
291,https://ec.europa.eu/commission/presscorner/detail/en/speech_07_347,2007-05-31,2125,46,,"Now , what can you expect from the conclusions of our review this autumn ?",0,,
292,https://ec.europa.eu/commission/presscorner/detail/en/speech_05_755,2005-12-02,10889,9,,"But , despite the fact that the Financial Services Action Plan has been a crucial catalyst for integration – along with the success of the euro - we can not be complacent .",0,,
293,https://ec.europa.eu/commission/presscorner/detail/en/speech_09_585,2009-12-17,1653,12,,We need to deliver this as part of a coherent EU contribution within a coordinated international response .,0,,
294,https://ec.europa.eu/commission/presscorner/detail/en/speech_16_4089,2016-11-28,12511,10,,Around half of derivatives transactions are now cleared through CCPs : almost double the amount of 2009 .,0,,
295,https://ec.europa.eu/commission/presscorner/detail/en/speech_13_484,2013-05-30,26480,25,,"Take the young generation - the generation that cares most about being connected , but who votes the least .",0,,
296,https://ec.europa.eu/commission/presscorner/detail/en/speech_15_7239,2015-11-13,27144,49,,And I hope that we will soon see projects in education up and running .,0,,
297,https://ec.europa.eu/commission/presscorner/detail/en/speech_06_71,2006-02-09,4656,59,,"At a Community level , this will also be the case .",0,,
298,https://ec.europa.eu/commission/presscorner/detail/en/speech_10_21,2010-02-17,7542,25,,I believe that our economic and social situation demands a radical shift from the status quo .,0,,
299,https://ec.europa.eu/commission/presscorner/detail/en/speech_87_74,1987-11-11,457,65,,"FOR REINSURANCE AND CO=INSURANCE , LEAST PROGRESS HAS .",0,,
300,https://ec.europa.eu/commission/presscorner/detail/en/speech_20_2644,2020-03-25,2929,33,,"And to understand how you have , or will use the available measures and tools to support your fisheries , processing and aquaculture sectors ; how effective they are , to the extent this can already be assessed ; or which difficulties you have encountered or see in using them .",0,,
